"id","_time","longitude","latitude"
9,2008-02-02 16:00:33,116.45575,39.9217
9,2008-02-02 16:06:33,116.4559,39.94883
9,2008-02-02 16:12:34,116.4523,39.95208
9,2008-02-02 16:18:34,116.44927,39.948
9,2008-02-02 16:24:34,116.43058,39.94352
9,2008-02-02 16:30:44,116.42777,39.94365
9,2008-02-02 16:36:44,116.41728,39.94787
9,2008-02-02 16:43:58,116.39637,39.94847
9,2008-02-02 16:49:58,116.3804,39.94995
9,2008-02-02 16:57:30,116.38833,39.95
9,2008-02-02 17:03:40,116.40498,39.94768
9,2008-02-02 17:09:40,116.4282,39.93838
9,2008-02-02 17:15:40,116.43322,39.94622
9,2008-02-02 17:22:11,116.43335,39.95805
9,2008-02-02 17:28:11,116.41832,39.97108
9,2008-02-02 17:34:11,116.43062,39.98755
9,2008-02-02 17:40:11,116.41995,39.9821
9,2008-02-02 17:44:13,116.41995,39.9821
9,2008-02-02 17:44:51,116.41995,39.9821
9,2008-02-02 17:44:55,116.41995,39.9821
9,2008-02-02 17:44:57,116.41995,39.9821
9,2008-02-02 17:45:25,116.41995,39.9821
9,2008-02-02 17:45:29,116.41995,39.9821
9,2008-02-02 17:45:41,116.41995,39.9821
9,2008-02-02 17:45:52,116.41995,39.9821
9,2008-02-02 17:46:03,116.41995,39.9821
9,2008-02-02 17:47:45,116.41995,39.9821
9,2008-02-02 17:48:06,116.41995,39.9821
9,2008-02-02 17:49:04,116.41995,39.9821
9,2008-02-02 17:50:26,116.41995,39.9821
9,2008-02-02 17:50:28,116.41995,39.9821
9,2008-02-02 17:50:42,116.41995,39.9821
9,2008-02-02 17:50:56,116.41995,39.9821
9,2008-02-02 17:54:39,116.41995,39.9821
9,2008-02-02 18:06:39,116.41775,39.99235
9,2008-02-02 18:10:43,116.4231,39.98718
9,2008-02-02 18:19:59,116.4636,39.96965
9,2008-02-02 18:25:59,116.49012,39.96232
9,2008-02-02 20:22:38,116.49012,39.96232
9,2008-02-02 20:57:42,116.49647,39.96578
9,2008-02-02 21:03:42,116.48845,39.9611
9,2008-02-02 21:09:42,116.4685,39.9522
9,2008-02-02 21:15:42,116.4559,39.94835
9,2008-02-02 21:21:46,116.44192,39.95485
9,2008-02-02 21:27:46,116.43962,39.96235
9,2008-02-02 21:33:46,116.4137,39.96803
9,2008-02-02 21:39:46,116.40885,39.96797
9,2008-02-02 21:45:46,116.40467,39.98275
9,2008-02-02 21:51:46,116.4049,39.98187
9,2008-02-02 21:57:46,116.41172,39.96807
9,2008-02-02 22:03:51,116.41207,39.95822
9,2008-02-02 22:10:00,116.41922,39.94875
9,2008-02-02 22:16:00,116.41973,39.93393
9,2008-02-02 22:22:00,116.4137,39.94782
9,2008-02-02 22:28:00,116.42703,39.9432
9,2008-02-02 22:34:04,116.4261,39.94073
9,2008-02-02 22:40:04,116.40758,39.93208
9,2008-02-02 22:46:04,116.37445,39.93172
9,2008-02-02 22:52:32,116.36735,39.92222
9,2008-02-02 22:58:34,116.36832,39.91328
9,2008-02-02 23:04:34,116.35027,39.92102
9,2008-02-02 23:10:34,116.34877,39.9591
9,2008-02-02 23:16:34,116.33197,39.98528
9,2008-02-02 23:22:34,116.32367,40.0129
9,2008-02-02 23:22:34,116.32367,40.0129
9,2008-02-02 23:28:34,116.30782,40.02788
9,2008-02-02 23:37:23,116.30335,40.03683
9,2008-02-02 23:43:23,116.30885,40.00258
9,2008-02-02 23:56:01,116.32232,39.96597
9,2008-02-03 00:02:01,116.34928,39.93672
9,2008-02-03 00:08:02,116.3704,39.93135
9,2008-02-03 00:14:02,116.4126,39.9322
9,2008-02-03 00:20:02,116.4402,39.93225
9,2008-02-03 00:26:02,116.46022,39.93237
9,2008-02-03 00:32:02,116.4827,39.93232
9,2008-02-03 00:38:02,116.51138,39.93955
9,2008-02-03 00:44:02,116.49167,39.93368
9,2008-02-03 00:50:02,116.4666,39.93338
9,2008-02-03 00:56:15,116.45595,39.93245
9,2008-02-03 01:03:00,116.45595,39.93245
9,2008-02-03 01:04:45,116.45595,39.93245
9,2008-02-03 01:11:10,116.44372,39.93238
9,2008-02-03 01:17:10,116.47267,39.93237
9,2008-02-03 01:23:10,116.51122,39.93782
9,2008-02-03 01:29:10,116.51138,39.93762
9,2008-02-03 01:35:10,116.45993,39.93248
9,2008-02-03 01:47:10,116.34728,39.96065
9,2008-02-03 01:53:10,116.34895,39.95628
9,2008-02-03 01:59:43,116.35223,39.97187
9,2008-02-03 02:17:57,116.3473,39.9599
9,2008-02-03 02:23:57,116.35055,39.89872
9,2008-02-03 02:29:57,116.34553,39.84993
9,2008-02-03 02:35:57,116.42487,39.8569
9,2008-02-03 02:41:57,116.42637,39.85572
9,2008-02-03 02:47:57,116.34747,39.85055
9,2008-02-03 02:53:57,116.28848,39.86505
9,2008-02-03 02:59:57,116.28533,39.86052
9,2008-02-03 03:05:58,116.30765,39.86755
9,2008-02-03 03:12:09,116.3201,39.88872
9,2008-02-03 03:18:09,116.33992,39.84637
9,2008-02-03 03:24:09,116.36112,39.80408
9,2008-02-03 03:30:09,116.37267,39.82292
9,2008-02-03 03:41:56,116.38448,39.85545
9,2008-02-03 03:53:56,116.38183,39.85578
9,2008-02-03 04:05:56,116.31123,39.8834
9,2008-02-03 04:18:43,116.40103,39.89115
9,2008-02-03 04:24:43,116.40052,39.91098
9,2008-02-03 04:30:43,116.40452,39.9238
9,2008-02-03 04:36:43,116.3877,39.94375
9,2008-02-03 04:42:43,116.34862,39.96217
9,2008-02-03 04:54:43,116.32398,40.00768
9,2008-02-03 05:00:43,116.33027,40.00675
9,2008-02-03 05:06:43,116.3367,39.98473
9,2008-02-03 05:12:43,116.36192,39.9752
9,2008-02-03 05:19:12,116.36517,39.9567
9,2008-02-03 05:25:12,116.36698,39.95152
9,2008-02-03 05:31:12,116.37818,39.96153
9,2008-02-03 05:37:12,116.37605,39.95675
9,2008-02-03 05:43:22,116.359,39.9511
9,2008-02-03 06:07:22,116.3196,39.93402
9,2008-02-03 06:10:57,116.3196,39.93402
9,2008-02-03 06:21:03,116.3196,39.93402
9,2008-02-03 06:21:03,116.3196,39.93402
9,2008-02-03 06:27:03,116.3288,39.92683
9,2008-02-03 06:33:03,116.34022,39.9185
9,2008-02-03 06:39:29,116.34022,39.9185
9,2008-02-03 06:53:47,116.34022,39.9185
9,2008-02-03 07:09:17,116.3402,39.9182
9,2008-02-03 07:09:17,116.3402,39.9182
9,2008-02-03 07:45:17,116.44327,39.93987
9,2008-02-03 07:53:03,116.4662,39.94392
9,2008-02-03 07:58:26,116.47803,39.95487
9,2008-02-03 08:02:10,116.47803,39.95487
9,2008-02-03 08:07:42,116.47803,39.95487
9,2008-02-03 08:55:23,116.47803,39.95487
9,2008-02-03 09:01:23,116.49708,39.96563
9,2008-02-03 09:13:23,116.45042,39.94728
9,2008-02-03 09:19:32,116.42948,39.93977
9,2008-02-03 09:25:32,116.4199,39.92208
9,2008-02-03 09:32:34,116.41128,39.92187
9,2008-02-03 09:44:43,116.40608,39.94095
9,2008-02-03 09:50:50,116.4024,39.93355
9,2008-02-03 09:56:50,116.38837,39.92693
9,2008-02-03 10:00:00,116.3774,39.9213
9,2008-02-03 10:12:00,116.37622,39.94995
9,2008-02-03 10:18:00,116.38858,39.96605
9,2008-02-03 10:24:00,116.40133,39.98673
9,2008-02-03 10:36:00,116.38787,39.98675
9,2008-02-03 10:42:00,116.33352,39.98528
9,2008-02-03 10:42:00,116.33352,39.98528
9,2008-02-03 10:53:44,116.32445,39.97975
9,2008-02-03 11:13:24,116.32445,39.97975
9,2008-02-03 11:19:26,116.32722,39.97662
9,2008-02-03 11:25:26,116.31928,39.96913
9,2008-02-03 11:25:26,116.31928,39.96913
9,2008-02-03 11:31:30,116.3277,39.96655
9,2008-02-03 11:37:30,116.31738,39.95275
9,2008-02-03 11:43:59,116.3154,39.96522
9,2008-02-03 11:49:59,116.3084,39.97983
9,2008-02-03 11:55:59,116.3006,39.98123
9,2008-02-03 12:08:31,116.33908,39.97515
9,2008-02-03 12:20:31,116.36402,39.96642
9,2008-02-03 12:26:31,116.42808,39.96815
9,2008-02-03 12:32:31,116.45147,39.95403
9,2008-02-03 12:38:31,116.46575,39.95432
9,2008-02-03 12:44:31,116.46168,39.95687
9,2008-02-03 12:50:54,116.44998,39.95002
9,2008-02-03 12:57:03,116.43353,39.93977
9,2008-02-03 13:03:03,116.42197,39.9261
9,2008-02-03 13:09:03,116.41077,39.93645
9,2008-02-03 13:15:03,116.41032,39.94777
9,2008-02-03 13:21:06,116.3888,39.96143
9,2008-02-03 13:27:09,116.38873,39.95877
9,2008-02-03 13:27:09,116.38873,39.95877
9,2008-02-03 13:33:09,116.41922,39.94818
9,2008-02-03 13:39:09,116.43412,39.92803
9,2008-02-03 13:45:09,116.42803,39.93277
9,2008-02-03 13:51:09,116.4559,39.9417
9,2008-02-03 13:55:20,116.4559,39.9417
9,2008-02-03 13:55:20,116.4559,39.9417
9,2008-02-03 14:07:47,116.4559,39.9417
9,2008-02-03 14:13:47,116.33148,39.96453
9,2008-02-03 14:13:47,116.33148,39.96453
9,2008-02-03 14:21:08,116.44925,39.9794
9,2008-02-03 14:27:08,116.4177,39.98958
9,2008-02-03 14:33:08,116.38,39.98668
9,2008-02-03 14:39:08,116.34747,39.98747
9,2008-02-03 14:45:08,116.3628,39.99218
9,2008-02-03 14:51:08,116.3638,39.97507
9,2008-02-03 14:57:08,116.36473,39.9667
9,2008-02-03 15:03:26,116.37297,39.95037
9,2008-02-03 15:09:26,116.34722,39.93613
9,2008-02-03 15:15:26,116.34618,39.93863
9,2008-02-03 15:21:02,116.34618,39.93863
9,2008-02-03 15:23:40,116.34618,39.93863
9,2008-02-03 15:29:40,116.32832,39.96465
9,2008-02-03 15:35:56,116.31942,39.96685
9,2008-02-03 15:41:56,116.3136,39.97137
9,2008-02-03 15:48:14,116.30785,39.9815
9,2008-02-03 15:54:26,116.3103,39.98108
9,2008-02-03 16:00:38,116.30927,40.00347
9,2008-02-03 16:06:38,116.30697,40.02845
9,2008-02-03 16:12:38,116.31727,40.03575
9,2008-02-03 16:18:38,116.31065,40.03638
9,2008-02-03 16:30:38,116.31203,40.01155
9,2008-02-03 16:36:38,116.31447,39.99105
9,2008-02-03 16:44:08,116.32768,39.98642
9,2008-02-03 16:50:08,116.3196,39.97498
9,2008-02-03 16:56:08,116.3182,39.96622
9,2008-02-03 17:02:08,116.33505,39.9662
9,2008-02-03 17:08:08,116.34822,39.97142
9,2008-02-03 17:14:08,116.35822,39.97522
9,2008-02-03 17:20:52,116.3593,39.97043
9,2008-02-03 17:24:02,116.35942,39.97223
9,2008-02-03 17:30:49,116.3644,39.96728
9,2008-02-03 17:36:49,116.38988,39.96708
9,2008-02-03 17:42:49,116.39677,39.95598
9,2008-02-03 18:06:49,116.43922,39.96267
9,2008-02-03 18:12:49,116.43272,39.97517
9,2008-02-03 18:18:49,116.42048,39.9821
9,2008-02-03 18:24:49,116.4396,39.98465
9,2008-02-03 18:30:49,116.47363,39.96288
9,2008-02-03 18:38:13,116.47363,39.96288
9,2008-02-03 18:41:40,116.47363,39.96288
9,2008-02-03 18:42:02,116.4917,39.95938
9,2008-02-03 18:43:45,116.4917,39.95938
9,2008-02-03 18:50:36,116.49483,39.95998
9,2008-02-03 18:56:36,116.49865,39.95333
9,2008-02-03 19:02:36,116.49312,39.95623
9,2008-02-03 19:08:49,116.48892,39.96122
9,2008-02-03 19:12:47,116.48892,39.96122
9,2008-02-03 20:52:34,116.48892,39.96122
9,2008-02-03 20:58:34,116.49543,39.96343
9,2008-02-03 21:04:34,116.4748,39.95417
9,2008-02-03 21:10:34,116.45632,39.94818
9,2008-02-03 21:16:34,116.43758,39.93988
9,2008-02-03 21:22:34,116.42852,39.91575
9,2008-02-03 21:28:34,116.43905,39.88333
9,2008-02-03 21:35:17,116.42968,39.86458
9,2008-02-03 21:41:17,116.41978,39.86437
9,2008-02-03 21:53:36,116.40115,39.86202
9,2008-02-03 22:00:47,116.41445,39.87193
9,2008-02-03 22:13:07,116.4194,39.89912
9,2008-02-03 22:13:07,116.4194,39.89912
9,2008-02-03 22:25:13,116.4198,39.92777
9,2008-02-03 22:33:05,116.4198,39.92777
9,2008-02-03 22:34:25,116.4198,39.92777
9,2008-02-03 22:47:25,116.44663,39.92137
9,2008-02-03 22:53:25,116.42752,39.92328
9,2008-02-03 22:59:26,116.41315,39.93965
9,2008-02-03 23:05:57,116.41963,39.93513
9,2008-02-03 23:12:05,116.41942,39.94335
9,2008-02-03 23:18:05,116.41228,39.95807
9,2008-02-03 23:24:05,116.40502,39.96847
9,2008-02-03 23:30:05,116.40123,39.96903
9,2008-02-03 23:42:05,116.38213,39.97547
9,2008-02-03 23:48:05,116.36635,39.96675
9,2008-02-03 23:54:05,116.34995,39.94532
9,2008-02-04 00:00:24,116.35772,39.93533
9,2008-02-04 00:06:24,116.3624,39.93863
9,2008-02-04 00:12:24,116.38782,39.94222
9,2008-02-04 00:18:24,116.39002,39.93215
9,2008-02-04 00:24:24,116.42812,39.92538
9,2008-02-04 00:30:24,116.45498,39.90525
9,2008-02-04 00:36:24,116.45563,39.90233
9,2008-02-04 00:42:24,116.42463,39.90728
9,2008-02-04 00:48:39,116.38608,39.90612
9,2008-02-04 00:54:39,116.3323,39.90622
9,2008-02-04 01:00:39,116.2776,39.90625
9,2008-02-04 01:06:39,116.24583,39.90623
9,2008-02-04 01:12:39,116.20032,39.9062
9,2008-02-04 01:18:39,116.18055,39.90655
9,2008-02-04 01:19:34,116.18055,39.90655
9,2008-02-04 01:20:47,116.18055,39.90655
9,2008-02-04 01:26:47,116.18047,39.89713
9,2008-02-04 01:32:47,116.18968,39.90608
9,2008-02-04 01:44:47,116.25508,39.91642
9,2008-02-04 01:50:47,116.25693,39.90628
9,2008-02-04 01:56:47,116.23212,39.90105
9,2008-02-04 02:02:47,116.25937,39.90612
9,2008-02-04 02:14:47,116.31515,39.90978
9,2008-02-04 02:14:47,116.31515,39.90978
9,2008-02-04 02:20:47,116.2836,39.92608
9,2008-02-04 02:26:47,116.28535,39.93093
9,2008-02-04 02:32:47,116.32798,39.92695
9,2008-02-04 02:38:47,116.35135,39.93328
9,2008-02-04 02:44:47,116.35273,39.93628
9,2008-02-04 02:50:47,116.37687,39.94332
9,2008-02-04 02:58:39,116.38722,39.93768
9,2008-02-04 03:01:57,116.38722,39.93768
9,2008-02-04 03:02:15,116.38722,39.93768
9,2008-02-04 03:08:15,116.41528,39.93957
9,2008-02-04 03:14:15,116.42017,39.91782
9,2008-02-04 03:20:15,116.40503,39.91425
9,2008-02-04 03:26:15,116.39693,39.93648
9,2008-02-04 03:32:15,116.4061,39.95538
9,2008-02-04 03:38:15,116.41947,39.93697
9,2008-02-04 03:44:15,116.41085,39.9323
9,2008-02-04 03:50:16,116.38767,39.94533
9,2008-02-04 03:57:35,116.4015,39.95758
9,2008-02-04 04:00:20,116.4015,39.95758
9,2008-02-04 04:20:08,116.4015,39.95758
9,2008-02-04 04:26:08,116.426,39.98213
9,2008-02-04 04:32:08,116.41823,39.97787
9,2008-02-04 04:38:08,116.41358,39.96065
9,2008-02-04 04:44:08,116.38773,39.97547
9,2008-02-04 04:50:08,116.3803,40.0044
9,2008-02-04 04:56:54,116.3755,39.97547
9,2008-02-04 05:02:54,116.37195,39.98067
9,2008-02-04 05:08:54,116.39218,39.96495
9,2008-02-04 05:14:54,116.40505,39.95543
9,2008-02-04 05:20:54,116.41905,39.957
9,2008-02-04 05:27:30,116.4191,39.95798
9,2008-02-04 05:40:56,116.4191,39.95798
9,2008-02-04 05:42:17,116.4191,39.95798
9,2008-02-04 06:56:23,116.31242,39.88765
9,2008-02-04 07:02:23,116.3572,39.88797
9,2008-02-04 07:14:32,116.37117,39.9195
9,2008-02-04 07:14:32,116.37117,39.9195
9,2008-02-04 07:20:32,116.38983,39.93887
9,2008-02-04 07:26:32,116.42512,39.93962
9,2008-02-04 07:32:57,116.45443,39.9474
9,2008-02-04 07:39:28,116.4769,39.9547
9,2008-02-04 07:40:30,116.47802,39.95492
9,2008-02-04 07:43:57,116.47802,39.95492
9,2008-02-04 07:50:58,116.47802,39.95492
9,2008-02-04 08:40:13,116.47802,39.95492
9,2008-02-04 08:47:17,116.49642,39.96585
9,2008-02-04 08:53:17,116.48318,39.95748
9,2008-02-04 08:59:17,116.45953,39.95845
9,2008-02-04 09:05:17,116.43338,39.95382
9,2008-02-04 09:11:17,116.4186,39.96767
9,2008-02-04 09:18:02,116.41907,39.9529
9,2008-02-04 09:24:02,116.42785,39.93377
9,2008-02-04 09:30:02,116.41123,39.9069
9,2008-02-04 09:36:02,116.40067,39.909
9,2008-02-04 09:42:02,116.39963,39.9304
9,2008-02-04 09:48:02,116.38195,39.94278
9,2008-02-04 09:54:02,116.3654,39.95185
9,2008-02-04 09:54:02,116.3654,39.95185
9,2008-02-04 10:00:00,116.35948,39.96668
9,2008-02-04 10:07:37,116.34737,39.98513
9,2008-02-04 10:13:37,116.29905,39.98417
9,2008-02-04 10:19:37,116.3004,39.97903
9,2008-02-04 10:25:37,116.32647,39.97508
9,2008-02-04 10:31:37,116.3179,39.9556
9,2008-02-04 10:37:37,116.30138,39.9655
9,2008-02-04 10:43:37,116.30097,39.98075
9,2008-02-04 10:49:37,116.31872,39.97975
9,2008-02-04 10:56:11,116.31905,39.9751
9,2008-02-04 11:02:11,116.31377,39.96532
9,2008-02-04 11:08:11,116.30397,39.93232
9,2008-02-04 11:14:11,116.29858,39.93105
9,2008-02-04 11:20:11,116.30368,39.95137
9,2008-02-04 11:26:11,116.31798,39.94853
9,2008-02-04 11:32:11,116.31762,39.93122
9,2008-02-04 11:38:11,116.29602,39.93092
9,2008-02-04 11:44:11,116.30427,39.94357
9,2008-02-04 11:50:11,116.32827,39.95088
9,2008-02-04 11:56:11,116.34215,39.94933
9,2008-02-04 12:02:11,116.32828,39.9656
9,2008-02-04 12:08:11,116.33858,39.97493
9,2008-02-04 12:13:04,116.34953,39.98007
9,2008-02-04 12:18:00,116.34953,39.98007
9,2008-02-04 12:24:00,116.36782,39.97517
9,2008-02-04 12:30:00,116.37303,39.95342
9,2008-02-04 12:36:00,116.38695,39.9501
9,2008-02-04 12:42:00,116.3929,39.96698
9,2008-02-04 12:48:00,116.43358,39.96595
9,2008-02-04 12:48:00,116.43358,39.96595
9,2008-02-04 12:54:00,116.461,39.95797
9,2008-02-04 13:00:32,116.478,39.95492
9,2008-02-04 13:02:30,116.478,39.95492
9,2008-02-04 13:02:30,116.478,39.95492
9,2008-02-04 13:08:30,116.49192,39.96273
9,2008-02-04 13:11:42,116.49192,39.96273
9,2008-02-04 19:48:19,116.49192,39.96273
9,2008-02-04 19:50:58,116.49192,39.96273
9,2008-02-04 20:28:00,116.49192,39.96273
9,2008-02-04 20:34:32,116.49652,39.96568
9,2008-02-04 20:40:32,116.48837,39.9611
9,2008-02-04 20:46:33,116.4651,39.95108
9,2008-02-04 20:46:33,116.4651,39.95108
9,2008-02-04 20:52:33,116.4722,39.93202
9,2008-02-04 21:04:42,116.4658,39.90908
9,2008-02-04 21:11:29,116.44868,39.90905
9,2008-02-04 21:17:29,116.42845,39.92035
9,2008-02-04 21:23:36,116.41513,39.93967
9,2008-02-04 21:35:36,116.40263,39.91392
9,2008-02-04 21:47:36,116.35847,39.90592
9,2008-02-04 22:15:19,116.3681,39.8986
9,2008-02-04 22:22:12,116.37838,39.88902
9,2008-02-04 22:28:19,116.38645,39.88212
9,2008-02-04 22:34:19,116.38227,39.88202
9,2008-02-04 22:40:19,116.36788,39.87708
9,2008-02-04 22:46:19,116.35753,39.88478
9,2008-02-04 23:05:08,116.41857,39.89192
9,2008-02-04 23:11:10,116.45495,39.88805
9,2008-02-04 23:17:10,116.4303,39.90122
9,2008-02-04 23:23:51,116.4348,39.90742
9,2008-02-04 23:29:51,116.41278,39.90698
9,2008-02-04 23:35:51,116.36917,39.90592
9,2008-02-04 23:41:51,116.34947,39.8975
9,2008-02-04 23:47:51,116.34488,39.88193
9,2008-02-04 23:59:51,116.36785,39.90442
9,2008-02-04 23:59:51,116.36785,39.90442
9,2008-02-05 00:06:13,116.36815,39.89402
9,2008-02-05 00:12:27,116.41188,39.8915
9,2008-02-05 00:18:27,116.43343,39.88307
9,2008-02-05 00:24:27,116.41078,39.89613
9,2008-02-05 00:30:27,116.40053,39.91268
9,2008-02-05 00:33:39,116.40053,39.91268
9,2008-02-05 00:33:39,116.40053,39.91268
9,2008-02-05 00:39:39,116.4027,39.93098
9,2008-02-05 00:46:04,116.40245,39.9364
9,2008-02-05 00:52:04,116.41632,39.93955
9,2008-02-05 00:58:04,116.4504,39.93527
9,2008-02-05 00:59:59,116.44645,39.93252
9,2008-02-05 01:01:48,116.44645,39.93252
9,2008-02-05 01:07:48,116.43663,39.9324
9,2008-02-05 01:10:09,116.43663,39.9324
9,2008-02-05 01:12:26,116.43663,39.9324
9,2008-02-05 01:12:28,116.43663,39.9324
9,2008-02-05 01:14:27,116.43663,39.9324
9,2008-02-05 01:21:09,116.43018,39.93537
9,2008-02-05 01:27:09,116.42038,39.91548
9,2008-02-05 01:33:34,116.41095,39.93192
9,2008-02-05 01:40:01,116.4188,39.95272
9,2008-02-05 01:44:03,116.4188,39.95272
9,2008-02-05 02:03:38,116.4188,39.95272
9,2008-02-05 02:04:11,116.4188,39.95272
9,2008-02-05 02:32:28,116.41252,39.95265
9,2008-02-05 02:44:28,116.38685,39.96182
9,2008-02-05 02:50:28,116.38893,39.95298
9,2008-02-05 02:56:28,116.36207,39.93928
9,2008-02-05 03:02:28,116.353,39.93525
9,2008-02-05 03:08:28,116.34115,39.93278
9,2008-02-05 03:14:40,116.34325,39.9169
9,2008-02-05 03:20:40,116.35833,39.91733
9,2008-02-05 03:26:40,116.36147,39.88783
9,2008-02-05 03:32:40,116.41155,39.89158
9,2008-02-05 03:39:15,116.44462,39.88123
9,2008-02-05 03:51:46,116.42203,39.89115
9,2008-02-05 03:51:46,116.42203,39.89115
9,2008-02-05 03:57:46,116.4349,39.90633
9,2008-02-05 04:03:46,116.42453,39.9091
9,2008-02-05 04:09:46,116.40832,39.91422
9,2008-02-05 04:15:49,116.41067,39.93747
9,2008-02-05 04:21:49,116.42998,39.9008
9,2008-02-05 04:27:55,116.42928,39.87988
9,2008-02-05 04:33:55,116.42848,39.9189
9,2008-02-05 04:39:55,116.42577,39.95755
9,2008-02-05 04:45:55,116.4192,39.95807
9,2008-02-05 04:51:55,116.41877,39.95725
9,2008-02-05 04:52:51,116.41877,39.95725
9,2008-02-05 05:25:55,116.41877,39.95725
9,2008-02-05 05:28:03,116.41877,39.95725
9,2008-02-05 06:52:22,116.4237,39.90707
9,2008-02-05 06:59:44,116.41238,39.89772
9,2008-02-05 07:05:44,116.40047,39.91395
9,2008-02-05 07:11:44,116.40298,39.93933
9,2008-02-05 07:17:48,116.44375,39.93238
9,2008-02-05 07:23:48,116.47258,39.93245
9,2008-02-05 07:29:48,116.48757,39.93268
9,2008-02-05 07:35:48,116.49017,39.96245
9,2008-02-05 07:41:48,116.47847,39.97475
9,2008-02-05 07:47:48,116.46713,39.98213
9,2008-02-05 08:16:57,116.4968,39.96913
9,2008-02-05 08:18:03,116.4968,39.96913
9,2008-02-05 09:42:07,116.4964,39.96583
9,2008-02-05 16:26:57,116.49555,39.96718
9,2008-02-05 19:27:53,116.49555,39.96718
9,2008-02-05 19:31:12,116.49555,39.96718
9,2008-02-05 19:32:49,116.49555,39.96718
9,2008-02-05 19:46:18,116.49645,39.96588
9,2008-02-05 19:52:18,116.4889,39.96163
9,2008-02-05 19:58:18,116.46633,39.9514
9,2008-02-05 20:04:18,116.45583,39.94697
9,2008-02-05 20:10:18,116.47152,39.9772
9,2008-02-05 20:16:18,116.5162,40.02252
9,2008-02-05 20:22:18,116.50653,40.03292
9,2008-02-05 20:28:18,116.52773,40.0412
9,2008-02-05 20:34:18,116.49032,39.99612
9,2008-02-05 20:40:18,116.46468,39.97617
9,2008-02-05 20:49:13,116.44898,39.97982
9,2008-02-05 20:55:13,116.43755,39.95863
9,2008-02-05 21:01:13,116.41907,39.94892
9,2008-02-05 21:01:13,116.41907,39.94892
9,2008-02-05 21:07:13,116.42938,39.9113
9,2008-02-05 21:13:23,116.45508,39.90338
9,2008-02-05 21:19:23,116.4377,39.90243
9,2008-02-05 21:25:23,116.43008,39.91423
9,2008-02-05 21:25:23,116.43008,39.91423
9,2008-02-05 21:31:23,116.4111,39.92213
9,2008-02-05 21:37:23,116.41735,39.92292
9,2008-02-05 21:43:23,116.41945,39.94353
9,2008-02-05 21:49:23,116.41843,39.97333
9,2008-02-05 21:55:23,116.42723,39.98613
9,2008-02-05 22:01:23,116.4244,39.98217
9,2008-02-05 22:08:34,116.41467,39.98472
9,2008-02-05 22:14:34,116.41792,39.98797
9,2008-02-05 22:20:34,116.4189,40.00062
9,2008-02-05 22:26:34,116.4109,39.98372
9,2008-02-05 22:38:34,116.39395,39.95188
9,2008-02-05 22:44:34,116.40245,39.93368
9,2008-02-05 22:50:34,116.41267,39.9229
9,2008-02-05 22:56:34,116.42728,39.94728
9,2008-02-05 23:02:58,116.4666,39.98248
9,2008-02-05 23:14:58,116.44267,39.9729
9,2008-02-05 23:21:50,116.425,39.96688
9,2008-02-05 23:27:50,116.41902,39.94852
9,2008-02-05 23:34:02,116.39982,39.9321
9,2008-02-05 23:40:24,116.39018,39.93918
9,2008-02-05 23:46:24,116.37353,39.93495
9,2008-02-05 23:52:24,116.36547,39.94965
9,2008-02-05 23:58:24,116.36473,39.96102
9,2008-02-06 00:04:49,116.36195,39.9513
9,2008-02-06 00:10:49,116.34725,39.96658
9,2008-02-06 00:16:49,116.34308,39.94642
9,2008-02-06 00:23:42,116.35282,39.93513
9,2008-02-06 00:29:42,116.35468,39.9437
9,2008-02-06 00:35:42,116.38165,39.9616
9,2008-02-06 00:41:42,116.36588,39.94733
9,2008-02-06 00:47:42,116.32775,39.92178
9,2008-02-06 00:53:42,116.2709,39.91863
9,2008-02-06 00:59:42,116.26022,39.9174
9,2008-02-06 01:05:42,116.2586,39.90345
9,2008-02-06 01:11:42,116.2586,39.89432
9,2008-02-06 01:30:32,116.29272,39.96228
9,2008-02-06 01:36:32,116.3148,39.96682
9,2008-02-06 01:42:32,116.33143,39.9847
9,2008-02-06 01:48:32,116.34647,40.00332
9,2008-02-06 01:54:32,116.348,40.02352
9,2008-02-06 02:18:32,116.38797,39.97305
9,2008-02-06 02:24:32,116.39925,39.95888
9,2008-02-06 02:25:23,116.39925,39.95888
9,2008-02-06 02:26:47,116.39925,39.95888
9,2008-02-06 02:37:02,116.39925,39.95888
9,2008-02-06 02:55:21,116.39925,39.95888
9,2008-02-06 03:03:36,116.39925,39.95888
9,2008-02-06 03:24:14,116.45918,39.9165
9,2008-02-06 03:30:14,116.48813,39.91402
9,2008-02-06 03:36:14,116.49905,39.91478
9,2008-02-06 03:42:14,116.48417,39.91937
9,2008-02-06 03:48:15,116.46632,39.9295
9,2008-02-06 03:54:15,116.45577,39.9322
9,2008-02-06 04:00:15,116.43667,39.9351
9,2008-02-06 04:01:41,116.43667,39.9351
9,2008-02-06 04:13:26,116.43667,39.9351
9,2008-02-06 04:19:26,116.38293,39.9476
9,2008-02-06 04:31:55,116.3637,39.97755
9,2008-02-06 04:37:55,116.40648,39.98585
9,2008-02-06 04:50:13,116.43782,39.96395
9,2008-02-06 04:50:13,116.43782,39.96395
9,2008-02-06 04:56:13,116.45343,39.95285
9,2008-02-06 05:02:18,116.47612,39.9733
9,2008-02-06 05:08:18,116.449,39.947
9,2008-02-06 05:14:18,116.43737,39.91195
9,2008-02-06 05:14:18,116.43737,39.91195
9,2008-02-06 05:20:24,116.44417,39.93215
